id,street,street_type,zip,address,latitude,longitude
631,Baker,St,94117,"631 Baker St, San Francisco, CA 94117, USA",37.776961,-122.441983
218,Moultrie,St,94110,"218 Moultrie St, San Francisco, CA 94110, USA",37.741394,-122.415895
963,Hampshire,St,94110,"963 Hampshire St, San Francisco, CA 94110, USA",37.756716,-122.407383
130,Randall,St,94131,"130 Randall St, San Francisco, CA 94131, USA",37.739961,-122.426251
34,Marston,Ave,94112,"34 Marston Ave, San Francisco, CA 94112, USA",37.727718,-122.44537
500,4th,St,94107,"500 4th St, San Francisco, CA 94107, USA",37.779293,-122.398131
1514,York,St,94110,"1514 York St, San Francisco, CA 94110, USA",37.7478845,-122.4075897
43,Albion,St,94103,"43 Albion St, San Francisco, CA 94103, USA",37.765759,-122.422989
3372,16th,St,94114,"3372 16th St, San Francisco, CA 94114, USA",37.764568,-122.4280736
1086,Shotwell,St,94110,"1086 Shotwell St, San Francisco, CA 94110, USA",37.7511247,-122.4150575
1,Norwich,St,94110,"1 Norwich St, San Francisco, CA 94110, USA",37.745141,-122.410649
875,Castro,St,94114,"875 Castro St, San Francisco, CA 94114, USA",37.754906,-122.434102
508,Precita,Ave,94110,"508 Precita Ave, San Francisco, CA 94110, USA",37.747013,-122.410284
168,Orsi,Cir,94124,"168 Orsi Cir, San Francisco, CA 94124, USA",37.727479,-122.397437
1400,Diamond,St,94131,"1400 Diamond St, San Francisco, CA 94131, USA",37.746224,-122.436051
316,Prentiss,St,94110,"316 Prentiss St, San Francisco, CA 94110, USA",37.739316,-122.412217
917,York,St,94110,"917 York St, San Francisco, CA 94110, USA",37.757278,-122.408338
166,Connecticut,St,94107,"166 Connecticut St, San Francisco, CA 94107, USA",37.764173,-122.397961
127,Victoria,St,94132,"127 Victoria St, San Francisco, CA 94132, USA",37.713031,-122.465562
264,Richland,Ave,94110,"264 Richland Ave, San Francisco, CA 94110, USA",37.735604,-122.421104
25,Tamalpais,Ter,94118,"25 Tamalpais Terrace, San Francisco, CA 94118, USA",37.777963,-122.449072
2442,Larkin,St,94109,"2442 Larkin St, San Francisco, CA 94109, USA",37.800525,-122.420732
184,Kenwood,Way,94127,"184 Kenwood Way, San Francisco, CA 94127, USA",37.728246,-122.462529
855,Alvarado,St,94114,"855 Alvarado St, San Francisco, CA 94114, USA",37.753119,-122.439864
4323,Pacheco,St,94116,"4323 Pacheco St, San Francisco, CA 94116, USA",37.748919,-122.506648
180,Bartlett,St,94110,"180 Bartlett St, San Francisco, CA 94110, USA",37.754115,-122.419902
1335,45th,Ave,94122,"1335 45th Ave, San Francisco, CA 94122, USA",37.761492,-122.505258
169,Shipley,St,94107,"169 Shipley St, San Francisco, CA 94107, USA",37.78044,-122.4021252
3350,Santiago,St,94116,"3350 Santiago St, San Francisco, CA 94116, USA",37.743877,-122.503486
419,Franconia,St,94110,"419 Franconia St, San Francisco, CA 94110, USA",37.742905,-122.407924
4332,20th,St,94114,"4332 20th St, San Francisco, CA 94114, USA",37.7575884,-122.4365157
1515,6th,Ave,94122,"1515 6th Ave, San Francisco, CA 94122, USA",37.760159,-122.463107
2240,North Point,Dr,94123,"2240 North Point St, San Francisco, CA 94123, USA",37.802953,-122.444257
422,Lyon,St,94117,"422 Lyon St, San Francisco, CA 94117, USA",37.774767,-122.442521
2634,36th,Ave,94116,"2634 36th Ave, San Francisco, CA 94116, USA",37.737838,-122.493343
963,Jackson,St,94133,"963 Jackson St, San Francisco, CA 94133, USA",37.795236,-122.410866
127,Webster,St,94117,"127 Webster St, San Francisco, CA 94117, USA",37.771777,-122.428989
235,16th,Ave,94118,"235 16th Ave, San Francisco, CA 94118, USA",37.7836047,-122.4753487
2161,Jones,St,94133,"2161 Jones St, San Francisco, CA 94133, USA",37.801252,-122.416348
415,Moscow,St,94112,"415 Moscow St, San Francisco, CA 94112, USA",37.720806,-122.427622
1810,Clement,St,94121,"1810 Clement St, San Francisco, CA 94121, USA",37.7823089,-122.4787881
2311,38th,Ave,94116,"2311 38th Ave, San Francisco, CA 94116, USA",37.743726,-122.496423
2132,Bryant,St,94110,"2132 Bryant St, San Francisco, CA 94110, USA",37.759794,-122.410242
1285,Hayes,St,94117,"1285 Hayes St, San Francisco, CA 94117, USA",37.7750431,-122.4374973
1522,32nd,Ave,94122,"1522 32nd Ave, San Francisco, CA 94122, USA",37.758745,-122.490431
240,7th,St,94103,"240 7th St, San Francisco, CA 94103, USA",37.777078,-122.408852
800,Cortland,Ave,94110,"800 Cortland Ave, San Francisco, CA 94110, USA",37.738696,-122.414467
1432,Lake,St,94118,"1432 Lake St, San Francisco, CA 94118, USA",37.786452,-122.475038
1491,Innes,Ave,94124,"1491 Innes Ave, San Francisco, CA 94124, USA",37.738132,-122.386891
183,Madrid,St,94112,"183 Madrid St, San Francisco, CA 94112, USA",37.726439,-122.428821
2755,23rd,St,94110,"2755 23rd St, San Francisco, CA 94110, USA",37.754262,-122.407656
249,Shipley,St,94107,"249 Shipley St, San Francisco, CA 94107, USA",37.77889,-122.403756
350,Church,St,94114,"350 Church St, San Francisco, CA 94114, USA",37.765062,-122.429077
1906,17th,Ave,94116,"1906 17th Ave, San Francisco, CA 94116, USA",37.752251,-122.473878
49,Whitney,St,94131,"49 Whitney St, San Francisco, CA 94131, USA",37.740885,-122.427467
180,Funston,Ave,94118,"180 Funston Ave, San Francisco, CA 94118, USA",37.784904,-122.471754
18,Harper,St,94131,"18 Harper St, San Francisco, CA 94131, USA",37.7413,-122.430151
1558,33rd,Ave,94122,"1558 33rd Ave, San Francisco, CA 94122, USA",37.758087,-122.49146
955,Avalon,Ave,94112,"955 Avalon Ave, San Francisco, CA 94112, USA",37.725029,-122.424247
358,Carl,St,94117,"358 Carl St, San Francisco, CA 94117, USA",37.7650799,-122.4556239
4394,25th,St,94114,"4394 25th St, San Francisco, CA 94114, USA",37.7494416,-122.4382271
1112,Larkin,St,94109,"1112 Larkin St, San Francisco, CA 94109, USA",37.788207,-122.418293
1,Belcher,St,94114,"1 Belcher St, San Francisco, CA 94114, USA",37.7693769,-122.4302953
1933,17th,Ave,94116,"1933 17th Ave, San Francisco, CA 94116, USA",37.751768,-122.474472
483,Naples,St,94112,"483 Naples St, San Francisco, CA 94112, USA",37.721011,-122.430744
215,Cresta Vista,Dr,94127,"215 Cresta Vista Dr, San Francisco, CA 94127, USA",37.735725,-122.455115
54,Fair,Ave,94110,"54 Fair Ave, San Francisco, CA 94110, USA",37.745104,-122.41913
1801,Stockton,St,94133,"1801 Stockton St, San Francisco, CA 94133, USA",37.802397,-122.409834
425,Eddy,St,94109,"425 Eddy St, San Francisco, CA 94109, USA",37.783423,-122.414701
128,Noriega,St,94122,"128 Noriega St, San Francisco, CA 94122, USA",37.754988,-122.465205
3537,21st,St,94114,"3537 21st St, San Francisco, CA 94114, USA",37.75635,-122.426445
108,7th,Ave,94118,"108 7th Ave, San Francisco, CA 94118, USA",37.7863776,-122.4657681
1014,Shotwell,St,94110,"1014 Shotwell St, San Francisco, CA 94110, USA",37.751891,-122.415433
63,Jersey,St,94114,"63 Jersey St, San Francisco, CA 94114, USA",37.750703,-122.426488
378,Teddy,Ave,94134,"378 Teddy Ave, San Francisco, CA 94134, USA",37.715821,-122.410187
631,27th,St,94131,"631 27th St, San Francisco, CA 94131, USA",37.746296,-122.434463
464,Hill,St,94114,"464 Hill St, San Francisco, CA 94114, USA",37.755715,-122.431469
347,Howth,St,94112,"347 Howth St, San Francisco, CA 94112, USA",37.719051,-122.451732
254,Monticello,St,94132,"254 Monticello St, San Francisco, CA 94132, USA",37.718878,-122.470467
3360,18th,St,94110,"3360 18th St, San Francisco, CA 94110, USA",37.762096,-122.418606
175,Turk,St,94102,"175 Turk St, San Francisco, CA 94102, USA",37.782787,-122.411905
330,Hoffman,Ave,94114,"330 Hoffman Ave, San Francisco, CA 94114, USA",37.751252,-122.440885
142,Granada,Ave,94112,"142 Granada Ave, San Francisco, CA 94112, USA",37.720834,-122.456844
32,Adair,St,94103,"32 Adair St, San Francisco, CA 94103, USA",37.765867,-122.418156
538,Dewey,Blvd,94116,"538 Dewey Blvd, San Francisco, CA 94116, USA",37.74496,-122.462604
1857,Church,St,94131,"1857 Church St, San Francisco, CA 94131, USA",37.740743,-122.426414
21,Princeton,St,94134,"21 Princeton St, San Francisco, CA 94134, USA",37.729882,-122.416053
1378,Broadway,St,94109,"1378 Broadway, San Francisco, CA 94109, USA",37.7960449,-122.4197858
633,10th,Ave,94118,"633 10th Ave, San Francisco, CA 94118, USA",37.7764,-122.468571
4231,23rd,St,94114,"4231 23rd St, San Francisco, CA 94114, USA",37.752468,-122.437224
1225,Pierce,St,94117,"1225 Pierce St, San Francisco, CA 94115, USA",37.781265,-122.4356717
478,27th,Ave,94121,"478 27th Ave, San Francisco, CA 94121, USA",37.780493,-122.486559
400,Duboce,Ave,94117,"400 Duboce Ave, San Francisco, CA 94117, USA",37.769448,-122.42954
1654,Taylor,St,94133,"1654 Taylor St, San Francisco, CA 94133, USA",37.797675,-122.4136565
445,Flood,Ave,94112,"445 Flood Ave, San Francisco, CA 94112, USA",37.729627,-122.449924
743,Prague,St,94112,"743 Prague St, San Francisco, CA 94112, USA",37.711112,-122.432855
4023,24th,St,94114,"4023 24th St, San Francisco, CA 94114, USA",37.7514047,-122.4325232
160,Shrader,St,94117,"160 Shrader St, San Francisco, CA 94117, USA",37.7733223,-122.4526771
469,26th,Ave,94121,"469 26th Ave, San Francisco, CA 94121, USA",37.780717,-122.486173
1915,Eddy,St,94115,"1915 Eddy St, San Francisco, CA 94115, USA",37.780203,-122.439676
397,San Jose,Ave,94110,"397 San Jose Ave, San Francisco, CA 94110, USA",37.748995,-122.421113
396,Capp,St,94110,"396 Capp St, San Francisco, CA 94110, USA",37.760416,-122.418357
847,46th,Ave,94121,"847 46th Ave, San Francisco, CA 94121, USA",37.772494,-122.507082
1170,Rhode Island,St,94107,"1170 Rhode Island St, San Francisco, CA 94107, USA",37.755019,-122.401947
910,Plymouth,Ave,94112,"910 Plymouth Ave, San Francisco, CA 94112, USA",37.718476,-122.455838
259,Saint Charles,Ave,94132,"259 St Charles Ave, San Francisco, CA 94132, USA",37.709311,-122.469017
61,Otsego,Ave,94112,"61 Otsego Ave, San Francisco, CA 94112, USA",37.726302,-122.439056
1285,2nd,Ave,94122,"1285 2nd Ave, San Francisco, CA 94122, USA",37.764599,-122.459118
2074,21st,Ave,94116,"2074 21st Ave, San Francisco, CA 94116, USA",37.749052,-122.47793
1403,Lyon,St,94115,"1403 Lyon St, San Francisco, CA 94115, USA",37.7838904,-122.444676
3265,Harrison,St,94110,"3265 Harrison St, San Francisco, CA 94110, USA",37.745837,-122.41123
1652,Hayes,St,94117,"1652 Hayes St, San Francisco, CA 94117, USA",37.77453,-122.443704
1505,Francisco,St,94123,"1505 Francisco St, San Francisco, CA 94123, USA",37.8025739,-122.4301847
602,Girard,St,94134,"602 Girard St, San Francisco, CA 94134, USA",37.724732,-122.403787
3055,Gough,St,94123,"3055 Gough St, San Francisco, CA 94123, USA",37.801609,-122.428179
3247,25th,St,94110,"3247 25th St, San Francisco, CA 94110, USA",37.7508424,-122.4149613
1499,Eddy,St,94115,"1499 Eddy St, San Francisco, CA 94115, USA",37.7814876,-122.4323315
1379,6th,Ave,94122,"1379 6th Ave, San Francisco, CA 94122, USA",37.762719,-122.463329
901,Edinburgh,St,94112,"901 Edinburgh St, San Francisco, CA 94112, USA",37.715479,-122.436002
34,Wanda,St,94112,"34 Wanda St, San Francisco, CA 94112, USA",37.723051,-122.440362
573,Arkansas,St,94107,"573 Arkansas St, San Francisco, CA 94107, USA",37.758959,-122.397813
315,5th,Ave,,"315 5th Ave, San Francisco, CA 94118, USA",37.7825433,-122.463352
763,Head,St,94132,"763 Head St, San Francisco, CA 94132, USA",37.720837,-122.46475
518,Rolph,St,94112,"518 Rolph St, San Francisco, CA 94112, USA",37.71177,-122.433177
2767,22nd,St,94110,"2767 22nd St, San Francisco, CA 94110, USA",37.755741,-122.409944
2619,Laguna,St,94123,"2619 Laguna St, San Francisco, CA 94123, USA",37.795533,-122.430427
1639,17th,Ave,94122,"1639 17th Ave, San Francisco, CA 94122, USA",37.757294,-122.474869
786,17th,Ave,94121,"786 17th Ave, San Francisco, CA 94121, USA",37.773258,-122.475335
74,Teddy,Ave,94134,"74 Teddy Ave, San Francisco, CA 94134, USA",37.7135715,-122.4037373
359,Moultrie,St,94110,"359 Moultrie St, San Francisco, CA 94110, USA",37.739488,-122.41567
30,Atalaya,Ter,94117,"30 Atalaya Terrace, San Francisco, CA 94117, USA",37.776198,-122.447331
723,Madrid,St,94112,"723 Madrid St, San Francisco, CA 94112, USA",37.717991,-122.435204
35,Aptos,Ave,94127,"35 Aptos Ave, San Francisco, CA 94127, USA",37.731469,-122.465832
4362,21st,St,94114,"4362 21st St, San Francisco, CA 94114, USA",37.75547,-122.439874
637,8th,Ave,,"637 8th Ave, San Francisco, CA 94118, USA",37.7763929,-122.4661224
1137,Munich,St,94112,"1137 Munich St, San Francisco, CA 94112, USA",37.710518,-122.436424
396,San Jose,Ave,94110,"396 San Jose Ave, San Francisco, CA 94110, USA",37.7489228,-122.42138
374,Ewing,Ter,94118,"374 Ewing Terrace, San Francisco, CA 94118, USA",37.779742,-122.447862
1055,Green,St,94109,"1055 Green St, San Francisco, CA 94133, USA",37.798283,-122.416466
3668,Folsom,St,94110,"3668 Folsom St, San Francisco, CA 94110, USA",37.740521,-122.413475
249,Webster,St,94117,"249 Webster St, San Francisco, CA 94117, USA",37.7730061,-122.4289588
783,Cayuga,Ave,94112,"783 Cayuga Ave, San Francisco, CA 94112, USA",37.725456,-122.437435
60,Pierce,St,94117,"60 Pierce St, San Francisco, CA 94117, USA",37.770078,-122.433126
3036,Octavia,St,94123,"3036 Octavia St, San Francisco, CA 94123, USA",37.800342,-122.429106
295,Urbano,Dr,94127,"295 Urbano Dr, San Francisco, CA 94127, USA",37.72548,-122.4689
112,Jordan,Ave,94118,"112 Jordan Ave, San Francisco, CA 94118, USA",37.78352,-122.45644
108,Lunado,Way,94127,"108 Lunado Way, San Francisco, CA 94127, USA",37.724107,-122.470894
48,Brentwood,Ave,94127,"48 Brentwood Ave, San Francisco, CA 94127, USA",37.733888,-122.454624
3620,25th,St,94110,"3620 25th St, San Francisco, CA 94110, USA",37.7504563,-122.4218747
201,Gates,St,94110,"201 Gates St, San Francisco, CA 94110, USA",37.74022,-122.413743
293,Pope,St,94112,"293 Pope St, San Francisco, CA 94112, USA",37.711646,-122.439937
463,Molimo,Dr,94127,"463 Molimo Dr, San Francisco, CA 94127, USA",37.738714,-122.451665
50,Mallorca,Way,94123,"50 Mallorca Way, San Francisco, CA 94123, USA",37.80139,-122.437179
1801,McAllister,St,94115,"1801 McAllister St, San Francisco, CA 94115, USA",37.7774038,-122.4416677
237,Gates,St,94110,"237 Gates St, San Francisco, CA 94110, USA",37.73974,-122.413783
784,Bay,St,94109,"784 Bay St, San Francisco, CA 94109, USA",37.805029,-122.419864
800,Diamond,St,94114,"800 Diamond St, San Francisco, CA 94114, USA",37.7511471,-122.4363024
362,Jersey,St,94114,"362 Jersey St, San Francisco, CA 94114, USA",37.750787,-122.433217
71,Santa Fe,Ave,94124,"71 Santa Fe Ave, San Francisco, CA 94124, USA",37.733938,-122.400324
874,40th,Ave,94121,"874 40th Ave, San Francisco, CA 94121, USA",37.772344,-122.499967
2121,Cabrillo,St,94121,"2121 Cabrillo St, San Francisco, CA 94121, USA",37.774316,-122.481537
2753,Harrison,St,94110,"2753 Harrison St, San Francisco, CA 94110, USA",37.753269,-122.411644
1746,48th,Ave,94122,"1746 48th Ave, San Francisco, CA 94122, USA",37.753853,-122.507284
582,29th,St,94131,"582 29th St, San Francisco, CA 94131, USA",37.7433282,-122.4328951
3700,20th,St,94110,"3700 20th St, San Francisco, CA 94110, USA",37.758483,-122.423824
856,Baker,St,94115,"856 Baker St, San Francisco, CA 94115, USA",37.7790437,-122.4419993
109,Stratford,Dr,94132,"109 Stratford Dr, San Francisco, CA 94132, USA",37.722847,-122.473186
1419,Newcomb,Ave,94124,"1419 Newcomb Ave, San Francisco, CA 94124, USA",37.73314,-122.386627
364,Madison,St,94134,"364 Madison St, San Francisco, CA 94134, USA",37.724558,-122.422323
1500,Palou,Ave,94124,"1500 Palou Ave, San Francisco, CA 94124, USA",37.733161,-122.38903
893,Noe,St,94114,"893 Noe St, San Francisco, CA 94114, USA",37.754979,-122.431878
1695,Filbert,St,94123,"1695 Filbert St, San Francisco, CA 94123, USA",37.798932,-122.427133
9,Downey,St,94117,"9 Downey St, San Francisco, CA 94117, USA",37.7684275,-122.4474644
901,Broderick,St,94115,"901 Broderick St, San Francisco, CA 94115, USA",37.778625,-122.440516
2516,Sutter,St,94115,"2516 Sutter St, San Francisco, CA 94115, USA",37.785232,-122.441952
535,Birch,St,94102,"535 Birch St, San Francisco, CA 94102, USA",37.777858,-122.425564
312,29th,St,,"312 29th St, San Francisco, CA 94131, USA",37.743877,-122.427453
4367,21st,St,94114,"4367 21st St, San Francisco, CA 94114, USA",37.755064,-122.440091
443,Joost,Ave,94127,"443 Joost Ave, San Francisco, CA 94127, USA",37.732109,-122.445316
128,Precita,Ave,94110,"128 Precita Ave, San Francisco, CA 94110, USA",37.746773,-122.417365
129,7th,Ave,94118,"129 7th Ave, San Francisco, CA 94118, USA",37.7860339,-122.4657442
371,Coleridge,St,94110,"371 Coleridge St, San Francisco, CA 94110, USA",37.74086,-122.421195
20,Tiffany,Ave,94110,"20 Tiffany Ave, San Francisco, CA 94110, USA",37.7460098,-122.420679
266,Hermann,St,94117,"266 Hermann St, San Francisco, CA 94117, USA",37.770565,-122.429602
4065,25th,St,94114,"4065 25th St, San Francisco, CA 94114, USA",37.749634,-122.430897
1679,Broderick,St,94115,"1679 Broderick St, San Francisco, CA 94115, USA",37.785717,-122.441856
360,Richland,Ave,94110,"360 Richland Ave, San Francisco, CA 94110, USA",37.735454,-122.41814
1550,22nd,Ave,94122,"1550 22nd Ave, San Francisco, CA 94122, USA",37.758739,-122.47968
403,Elizabeth,St,94114,"403 Elizabeth St, San Francisco, CA 94114, USA",37.7523457,-122.4298367
2002,Buchanan,St,94115,"2002 Buchanan St, San Francisco, CA 94115, USA",37.7884558,-122.4303819
1462,45th,Ave,94122,"1462 45th Ave, San Francisco, CA 94122, USA",37.759314,-122.504446
39,Tingley,St,94112,"39 Tingley St, San Francisco, CA 94112, USA",37.728576,-122.432987
518,Hearst,Ave,94112,"518 Hearst Ave, San Francisco, CA 94112, USA",37.730922,-122.449328
1130,Florida,St,94110,"1130 Florida St, San Francisco, CA 94110, USA",37.7538029,-122.4102463
189,Precita,Ave,94110,"189 Precita Ave, San Francisco, CA 94110, USA",37.747655,-122.416394
662,Anderson,St,94110,"662 Anderson St, San Francisco, CA 94110, USA",37.735231,-122.415707
2590,Lyon,St,94123,"2590 Lyon St, San Francisco, CA 94123, USA",37.7946452,-122.4467371
2946,25th,Ave,94132,"2946 25th Ave, San Francisco, CA 94132, USA",37.733486,-122.480798
3416,Broderick,St,94123,"3416 Broderick St, San Francisco, CA 94123, USA",37.801946,-122.4449732
306,Saint Charles,Ave,94132,"306 St Charles Ave, San Francisco, CA 94132, USA",37.708468,-122.469446
265,Chenery,St,94131,"265 Chenery St, San Francisco, CA 94131, USA",37.7377504,-122.4269923
939,Woolsey,St,94134,"939 Woolsey St, San Francisco, CA 94134, USA",37.722803,-122.411029
327,Noe,St,94114,"327 Noe St, San Francisco, CA 94114, USA",37.763695,-122.432729
2112,Hayes,St,94117,"2112 Hayes St, San Francisco, CA 94117, USA",37.7732997,-122.4512429
1425,Florida,St,94110,"1425 Florida St, San Francisco, CA 94110, USA",37.749061,-122.409439
4215,25th,St,94114,"4215 25th St, San Francisco, CA 94114, USA",37.749422,-122.43439
263,Sanchez,St,94114,"263 Sanchez St, San Francisco, CA 94114, USA",37.764908,-122.430572
4052,23rd,St,94114,"4052 23rd St, San Francisco, CA 94114, USA",37.753199,-122.433199
821,Baker,St,94118,"821 Baker St, San Francisco, CA 94115, USA",37.778665,-122.442334
55,Loraine,Ct.,94118,"55 Loraine Ct, San Francisco, CA 94118, USA",37.779849,-122.457197
1610,La Salle,Ave,94124,"1610 La Salle Ave, San Francisco, CA 94124, USA",37.736841,-122.38877
298,Divisadero,St,94117,"298 Divisadero St, San Francisco, CA 94117, USA",37.7721894,-122.4371964
1865,Golden Gate,Ave,94115,"1865 Golden Gate Ave, San Francisco, CA 94115, USA",37.778105,-122.441176
408,Somerset,St,94134,"408 Somerset St, San Francisco, CA 94134, USA",37.726337,-122.407684
